Image,x0,y0,x1,y1
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5b9ea96b.jpg,59,80,987,330
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f0a33ade.jpg,154,127,911,571
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c46955ed.jpg,158,128,987,359
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c3e1a0ef.jpg,102,260,928,506
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c1df5f1c.jpg,71,69,1002,517
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/63ea70bc.jpg,0,0,1050,700
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6a2c31d4.jpg,18,187,993,450
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/eb356fbc.jpg,66,110,956,335
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9a8be511.jpg,8,158,663,279
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bb79d3f1.jpg,1,35,549,199
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/795a259a.jpg,0,8,1025,308
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/0e46bc37.jpg,5,0,876,356
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7092fd6e.jpg,9,200,1003,434
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3f35e536.jpg,76,106,907,369
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8e5ed823.jpg,91,126,609,293
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/07a58418.jpg,14,40,977,359
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d325d114.jpg,0,5,1045,309
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d9bccd25.jpg,172,219,839,347
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3f172b13.jpg,0,183,823,462
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/714484c4.jpg,10,30,1028,376
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/13d7baad.jpg,11,101,708,216
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3ccc2a19.jpg,49,175,663,321
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/fc5000ba.jpg,0,1,1035,220
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9786ce46.jpg,40,180,1000,417
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/380d7171.jpg,33,45,991,565
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b430a36e.jpg,0,4,900,480
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2e34ac08.jpg,209,0,997,217
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c2e96c8c.jpg,0,11,1029,401
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/55c244db.jpg,12,35,1010,387
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bb5bfd2c.jpg,0,17,1025,255
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/cc87cb0b.jpg,206,375,907,557
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5f47037c.jpg,12,32,1026,383
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/84063d6d.jpg,7,42,669,224
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4d617100.jpg,0,0,1040,428
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d8485b38.jpg,21,18,1033,266
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ecc105de.jpg,0,1,1047,253
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/fb45b2fa.jpg,0,7,1048,299
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/eb36f074.jpg,14,13,1050,244
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/01cf2e2e.jpg,16,117,966,366
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2d3967c1.jpg,416,348,602,453
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/919d9068.jpg,0,16,1033,380
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dee86ff3.jpg,10,4,594,304
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f0eb9269.jpg,5,32,226,97
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c60f6b28.jpg,1,53,1038,320
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/081e9ebb.jpg,89,8,984,381
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/eab50cd7.jpg,0,0,1035,291
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7a730b50.jpg,18,30,1031,409
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f9b36f4b.jpg,57,75,1028,403
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5ac3bd0e.jpg,0,12,1045,255
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/06c0c5b6.jpg,14,84,1026,394
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/548ccf1c.jpg,25,125,1004,404
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5b68e47c.jpg,13,76,978,467
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/786e218d.jpg,4,19,1050,275
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e0f13916.jpg,33,141,1011,461
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4210de9f.jpg,0,48,1024,347
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bdcd0321.jpg,126,194,843,396
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/94d60e27.jpg,49,95,633,266
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/40e1ce50.jpg,114,136,744,300
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6bc03788.jpg,25,111,605,270
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e1a6cb3e.jpg,0,3,651,253
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8d2663c1.jpg,14,7,1026,460
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/1fb990d1.jpg,51,136,957,462
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ec20968c.jpg,2,126,614,249
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6238a98d.jpg,31,130,971,354
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/45dd74a9.jpg,10,63,1043,364
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/277b8a5c.jpg,51,56,1010,284
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/eb0cd317.jpg,157,229,995,465
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ea01203f.jpg,19,0,1013,334
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e1059019.jpg,5,6,1028,155
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/069e0d01.jpg,13,62,604,319
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3dcfa55e.jpg,2,146,792,464
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/978111c9.jpg,10,103,667,230
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/efa0f6cc.jpg,12,132,668,292
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/462ea945.jpg,21,162,973,460
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a7283dea.jpg,139,20,846,497
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/58e74dc4.jpg,4,19,1042,308
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/10e04256.jpg,33,58,833,491
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/459b3733.jpg,150,200,870,399
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a1871308.jpg,13,0,1022,273
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8cf82038.jpg,26,12,1025,142
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/26bad41f.jpg,0,22,1027,349
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/099035b0.jpg,31,12,1041,274
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/fcea175a.jpg,95,194,894,569
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/79fa89c7.jpg,10,148,977,329
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/80ecb822.jpg,0,4,1048,288
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d499554a.jpg,254,258,796,433
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bf9f9a1c.jpg,22,133,1014,377
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c3f79fb4.jpg,0,0,1035,204
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3211e4c2.jpg,56,152,982,572
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/307108ed.jpg,137,76,933,498
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/74d3a0de.jpg,0,183,1037,401
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e3feb349.jpg,66,226,927,470
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/492df8b4.jpg,106,2,895,425
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4cb5e618.jpg,10,18,1042,364
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dc9cca16.jpg,6,11,1017,282
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9407d2c1.jpg,2,3,396,178
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a9647a62.jpg,15,27,942,445
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2f899d4d.jpg,2,11,1030,260
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7830cdc3.jpg,20,12,1050,400
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c0b4a325.jpg,4,77,685,349
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dd141b57.jpg,39,129,996,480
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7b269a23.jpg,40,110,909,404
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/922fc2ec.jpg,1,94,1032,403
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a3c4cb3f.jpg,55,135,952,414
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ed777f36.jpg,0,6,1044,216
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/0e137419.jpg,0,119,678,293
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/057d24dd.jpg,7,0,1041,540
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/40e36d8b.jpg,234,230,918,499
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2c824757.jpg,253,166,765,391
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e871b226.jpg,67,95,962,483
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4fc7d00c.jpg,6,6,1016,403
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a4397c67.jpg,43,32,625,159
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/aba5de33.jpg,8,22,1025,201
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c6854c76.jpg,295,25,647,421
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/793e54a4.jpg,79,166,938,437
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/0566b8e8.jpg,56,172,1015,463
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/1c7bbc66.jpg,20,99,684,308
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c686a59e.jpg,179,121,873,472
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2cccbabc.jpg,310,209,659,330
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/08d15c2a.jpg,68,97,998,275
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/12e0c254.jpg,7,69,865,313
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/43fafa57.jpg,2,174,1024,403
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b9b5fd2c.jpg,0,0,1030,376
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a7dec0d7.jpg,0,0,1050,325
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e37c95b6.jpg,13,45,1019,338
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/cdb01700.jpg,62,36,949,292
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/15773019.jpg,202,28,855,430
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7aadcef5.jpg,269,141,560,319
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2f0eb360.jpg,4,120,1014,419
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/043a5625.jpg,21,109,678,317
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9d4c1382.jpg,0,175,1034,400
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b71ae851.jpg,3,11,1022,306
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4e0a7ca4.jpg,66,162,959,388
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d8b470f4.jpg,10,162,998,421
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/04559a53.jpg,0,0,1048,307
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5b1530ac.jpg,230,266,865,465
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/815d7663.jpg,0,71,1024,348
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c1bd0fac.jpg,0,116,688,292
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/39d227e9.jpg,1,57,1018,683
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/45ac1c68.jpg,157,184,850,444
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/651b8efe.jpg,3,82,677,248
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a87fbdc0.jpg,97,112,981,506
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8aafd575.jpg,43,114,947,316
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f04221cb.jpg,8,13,1050,218
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/70953372.jpg,0,113,801,358
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f80e3c90.jpg,51,197,997,360
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3a641ba4.jpg,0,10,1022,332
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d5ba1ddc.jpg,11,129,1028,349
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/00be7f73.jpg,29,98,980,375
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/df21a6b8.jpg,18,34,1024,270
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e71a9d7d.jpg,0,0,1040,151
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6c9678c4.jpg,28,28,1006,559
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/72469a66.jpg,27,117,752,264
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8784ff9f.jpg,0,7,1025,361
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8d6a7850.jpg,109,152,934,446
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/802dee44.jpg,0,0,1039,223
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ae8aa8b1.jpg,20,0,868,360
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a4a05dea.jpg,376,299,736,475
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bf53fcf1.jpg,19,49,699,350
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ccdcd6ee.jpg,42,125,962,465
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3a33d4a3.jpg,20,52,991,468
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/1456cfb4.jpg,17,134,1002,457
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ef7cf814.jpg,17,163,995,484
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f88cbd4d.jpg,27,41,1007,347
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5fc16450.jpg,14,161,1013,377
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8c4e9a56.jpg,10,28,1023,533
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b6e36be9.jpg,11,10,1021,204
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/13285808.jpg,1,9,1047,238
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2dd575df.jpg,4,7,1023,250
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f0411154.jpg,39,92,804,369
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/465217a2.jpg,30,133,1028,363
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b137da48.jpg,31,91,1011,489
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a3f7a82f.jpg,35,183,1005,354
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/0797d002.jpg,43,11,623,174
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6c03c555.jpg,22,52,1004,311
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dd92d5df.jpg,69,264,907,418
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/61e2f950.jpg,45,3,1022,532
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3baa30a0.jpg,48,131,994,396
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/70f0d9c0.jpg,7,4,1044,183
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/edf906b0.jpg,0,2,1032,325
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/00acb5a9.jpg,7,32,564,194
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a899eaba.jpg,72,79,792,312
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/82f1b26d.jpg,92,151,953,459
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/36f88593.jpg,78,18,1018,319
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3b8a8eac.jpg,39,165,956,412
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5cd2b1d5.jpg,40,191,1006,387
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dce9ff9f.jpg,4,4,1043,256
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2885b13a.jpg,27,92,758,217
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3dea633f.jpg,6,76,1036,330
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f5f577ba.jpg,8,51,1005,446
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a44e81e7.jpg,21,6,746,265
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f5930905.jpg,0,38,1010,401
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/78569046.jpg,25,0,1021,529
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2cf825b8.jpg,0,0,1031,244
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6aece8c6.jpg,8,65,675,209
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/32b6748b.jpg,49,128,994,506
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/51af5194.jpg,153,131,889,472
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ea205889.jpg,0,48,1025,349
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/83da62d0.jpg,0,12,1025,289
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7cef34e9.jpg,19,102,1021,424
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/d85ce84f.jpg,56,111,866,419
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/86ac1620.jpg,0,11,1035,239
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2c2a91c0.jpg,0,0,1040,332
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9f1d3540.jpg,19,32,511,263
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/4ac32a22.jpg,4,10,1028,219
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/76e57206.jpg,8,0,705,289
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/9f3a9096.jpg,0,0,1033,442
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7b738ee1.jpg,0,12,1042,319
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/6c1932f6.jpg,93,0,952,448
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ef20a19e.jpg,15,24,541,167
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/f936ba5c.jpg,50,98,950,463
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/bddb4f1a.jpg,100,54,786,245
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/237d10c9.jpg,0,69,969,401
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8d31cd20.jpg,17,70,1029,455
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ebbeb2db.jpg,0,90,1024,419
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/916594a7.jpg,14,87,671,249
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/24d8e81c.jpg,6,134,1001,424
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b70126ff.jpg,217,150,798,446
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/ae5abd6a.jpg,11,104,786,281
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/a6a80a56.jpg,1,61,1032,372
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/5658358d.jpg,0,0,1027,367
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/3985eb3c.jpg,9,6,775,197
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/1242c17d.jpg,34,49,680,315
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/c5629e60.jpg,97,59,955,370
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/7df2a97d.jpg,0,0,1043,386
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/669d5af7.jpg,3,128,680,263
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/dfc81206.jpg,0,0,1044,301
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/39705455.jpg,82,153,895,484
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/e1210d76.jpg,207,60,673,315
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/54c97f49.jpg,139,156,852,532
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/451c8b8f.jpg,0,21,1025,368
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/293dfb37.jpg,49,116,964,456
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/8de897e9.jpg,18,86,965,319
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/2df20884.jpg,0,4,1026,255
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/00389cd7.jpg,11,138,1007,488
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/b4e0099c.jpg,271,323,573,396
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/39fd6394.jpg,34,17,1026,336
/data2/shentao/DATA/Kaggle/Whale_playground/train/train/12b9154a.jpg,7,0,997,547
